Protein_1	Protein_2	GN	PP	GF	GC	IN
ctpB	Rv0870c	0	1	0	0	0
ctpB	Rv0898c	0	1	0	0	0
ctpB	csoR	0	1	0	0	0
ctpB	ctpV	0	1	0	0	0
ctpB	echA1	0	1	0	0	0
ctpB	echA6	0	1	0	0	0
ctpB	fadE5	0	1	0	0	0
ctpB	galE2	0	1	0	0	0
ctpB	glnH	0	1	0	0	0
ctpB	hemA	0	1	0	0	0
ctpB	ilvD	0	1	0	0	0
ctpB	ldtA	0	1	0	0	0
ctpB	mce1B	0	1	0	0	0
ctpB	mmpL1	0	1	0	0	0
ctpB	mmpL2	0	1	0	0	0
ctpB	mmpL4	0	1	0	0	0
ctpB	mmpL5	0	1	0	0	0
ctpB	moaB2	0	1	0	0	0
ctpB	mog	0	1	0	0	0
ctpB	phoT	0	1	0	0	0
ctpB	phoY2	0	1	0	0	0
ctpB	pntAa	0	1	0	0	0
ctpB	pstB	0	1	0	0	0
ctpB	rmlA	0	1	0	0	0
ctpB	rpsQ	0	1	0	0	0
ctpB	rslA	0	1	0	0	0
ctpB	yrbE1A	0	1	0	0	0
ctpB	yrbE2A	0	1	0	0	0
ctpV	moaB2	0	1	0	0	0
cyp126	Rv0779c	1	1	0	0	0
cyp126	Rv0785	0	1	0	0	0
cyp126	Rv0786c	0	1	0	0	0
cyp126	Rv0801	0	1	0	0	0
cyp126	Rv0813c	0	1	0	0	0
cyp126	Rv0818	0	1	0	0	0
cyp126	Rv0849	0	1	0	0	0
cyp126	Rv0879c	0	1	0	0	0
cyp126	Rv0880	0	1	0	0	0
cyp126	Rv0885	0	1	0	0	0
cyp126	Rv0887c	0	1	0	0	0
cyp126	Rv0895	0	1	0	0	0
cyp126	Rv0910	0	1	0	0	0
cyp126	Rv0940c	0	1	0	0	0
cyp126	Rv0954	0	1	0	0	0
cyp126	accD3	0	1	0	0	0
cyp126	cfp29	0	1	0	0	0
cyp126	citA	0	1	0	0	0
cyp126	emrB	0	1	0	0	0
cyp126	gltA2	0	1	0	0	0
cyp126	lpqS	0	1	0	0	0
cyp126	mku	0	1	0	0	0
cyp126	moaA2	0	1	0	0	0
cyp126	moaD2	0	1	0	0	0
cyp126	pstA1	0	1	0	0	0
cyp126	pstC2	0	1	0	0	0
cyp126	purC	0	1	0	0	0
cyp126	purF	0	1	0	0	0
cyp126	purM	0	1	0	0	0
cyp126	rimJ	0	1	0	0	0
cyp135A1	Rv0333	0	1	0	0	0
cyp135A1	Rv0340	0	1	0	0	0
cyp135A1	Rv0369c	0	1	0	0	0
cyp135A1	Rv0371c	0	1	0	0	0
cyp135A1	Rv0373c	0	1	0	0	0
cyp135A1	Rv0377	0	1	0	0	0
cyp135A1	Rv0380c	0	1	0	0	0
cyp135A1	Rv0385	0	1	0	0	0
cyp135A1	Rv0398c	0	1	0	0	0
cyp135A1	Rv0420c	0	1	0	0	0
cyp135A1	Rv0421c	0	1	0	0	0
cyp135A1	Rv0434	0	1	0	0	0
cyp135A1	Rv0435c	0	1	0	0	0
cyp135A1	Rv0448c	0	1	0	0	0
cyp135A1	Rv0458	0	1	0	0	0
cyp135A1	Rv0459	0	1	0	0	0
cyp135A1	Rv0460	0	1	0	0	0
cyp135A1	Rv0461	0	1	0	0	0
cyp135A1	Rv0463	0	1	0	0	0
cyp135A1	Rv0472c	0	1	0	0	0
cyp135A1	Rv0477	0	1	0	0	0
cyp135A1	Rv0479c	0	1	0	0	0
cyp135A1	Rv0480c	0	1	0	0	0
cyp135A1	Rv0484c	0	1	0	0	0
cyp135A1	Rv0497	0	1	0	0	0
cyp135A1	Rv0516c	0	1	0	0	0
cyp135A1	Rv0525	0	1	0	0	0
cyp135A1	Rv0535	0	1	0	0	0
cyp135A1	Rv0541c	0	1	0	0	0
cyp135A1	Rv0566c	0	1	0	0	0
cyp135A1	Rv0575c	0	1	0	0	0
cyp135A1	Rv0576	0	1	0	0	0
cyp135A1	Rv0580c	0	1	0	0	0
cyp135A1	Rv0600c	0	1	0	0	0
cyp135A1	Rv0658c	0	1	0	0	0
cyp135A1	Rv0669c	0	1	0	0	0
cyp135A1	Rv0686	0	1	0	0	0
cyp135A1	Rv0695	0	1	0	0	0
cyp135A1	Rv0697	0	1	0	0	0
cyp135A1	Rv0712	0	1	0	0	0
cyp135A1	Rv0713	0	1	0	0	0
cyp135A1	Rv0725c	0	1	0	0	0
cyp135A1	Rv0726c	0	1	0	0	0
cyp135A1	Rv0731c	0	1	0	0	0
cyp135A1	Rv0738	0	1	0	0	0
cyp135A1	Rv0756c	0	1	0	0	0
cyp135A1	Rv0791c	0	1	0	0	0
cyp135A1	Rv0825c	0	1	0	0	0
cyp135A1	Rv0830	0	1	0	0	0
cyp135A1	Rv0877	0	1	0	0	0
cyp135A1	Rv0893c	0	1	0	0	0
cyp135A1	Rv0909	0	1	0	0	0
cyp135A1	Rv0958	0	1	0	0	0
cyp135A1	Rv0965c	0	1	0	0	0
cyp135A1	accA2	0	1	0	0	0
cyp135A1	ackA	0	1	0	0	0
cyp135A1	atsA	0	1	0	0	0
cyp135A1	cyp135B1	0	1	0	0	0
cyp135A1	echA2	0	1	0	0	0
cyp135A1	echA3	0	1	0	0	0
cyp135A1	echA4	0	1	0	0	0
cyp135A1	fadD8	0	1	0	0	0
cyp135A1	fucA	0	1	0	0	0
cyp135A1	galK	0	1	0	0	0
cyp135A1	grcC1	0	1	0	0	0
cyp135A1	grcC2	0	1	0	0	0
cyp135A1	hbhA	0	1	0	0	0
cyp135A1	hemC	0	1	0	0	0
cyp135A1	htpX	0	1	0	0	0
cyp135A1	kmtR	0	1	0	0	0
cyp135A1	lpqN	0	1	0	0	0
cyp135A1	lpqP	0	1	0	0	0
cyp135A1	mce2C	0	1	0	0	0
cyp135A1	mce2D	0	1	0	0	0
cyp135A1	mgtA	0	1	0	0	0
cyp135A1	mmsB	0	1	0	0	0
cyp135A1	moaE2	0	1	0	0	0
cyp135A1	mutT3	0	1	0	0	0
cyp135A1	nusG	0	1	0	0	0
cyp135A1	pta	0	1	0	0	0
cyp135A1	rpoB	0	1	0	0	0
cyp135A1	rskA	0	1	0	0	0
cyp135A1	senX3	0	1	0	0	0
cyp135A1	sigK	0	1	0	0	0
cyp135A1	thiC	0	1	0	0	0
cyp135B1	Rv0575c	0	1	0	0	0
cyp135B1	Rv0576	0	1	0	0	0
cyp135B1	Rv0580c	0	1	0	0	0
cyp135B1	Rv0600c	0	1	0	0	0
cyp135B1	Rv0658c	0	1	0	0	0
cyp135B1	Rv0669c	0	1	0	0	0
cyp135B1	Rv0686	0	1	0	0	0
cyp135B1	Rv0695	0	1	0	0	0
cyp135B1	Rv0697	0	1	0	0	0
cyp135B1	Rv0712	0	1	0	0	0
cyp135B1	Rv0713	0	1	0	0	0
cyp135B1	Rv0725c	0	1	0	0	0
cyp135B1	Rv0726c	0	1	0	0	0
cyp135B1	Rv0731c	0	1	0	0	0
cyp135B1	Rv0738	0	1	0	0	0
cyp135B1	Rv0756c	0	1	0	0	0
cyp135B1	Rv0791c	0	1	0	0	0
cyp135B1	Rv0825c	0	1	0	0	0
cyp135B1	Rv0830	0	1	0	0	0
cyp135B1	Rv0877	0	1	0	0	0
cyp135B1	Rv0893c	0	1	0	0	0
cyp135B1	Rv0909	0	1	0	0	0
cyp135B1	Rv0958	0	1	0	0	0
cyp135B1	Rv0965c	0	1	0	0	0
cyp135B1	accA2	0	1	0	0	0
cyp135B1	atsA	0	1	0	0	0
cyp135B1	echA3	0	1	0	0	0
cyp135B1	echA4	0	1	0	0	0
cyp135B1	fucA	0	1	0	0	0
cyp135B1	galK	0	1	0	0	0
cyp135B1	grcC2	0	1	0	0	0
cyp135B1	kmtR	0	1	0	0	0
cyp135B1	lpqN	0	1	0	0	0
cyp135B1	lpqP	0	1	0	0	0
cyp135B1	mce2C	0	1	0	0	0
cyp135B1	mce2D	0	1	0	0	0
cyp135B1	mmsB	0	1	0	0	0
cyp135B1	moaE2	0	1	0	0	0
cyp135B1	nusG	0	1	0	0	0
cyp135B1	rpoB	0	1	0	0	0
cysA2	Rv0890c	0	1	0	0	0
cysA2	Rv0986	0	1	0	0	0
cysA2	cspB	0	1	0	0	0
cysA2	mprA	0	1	0	0	0
cysA2	prrA	0	1	0	0	0
cysG	Rv0531	0	1	0	0	0
cysG	Rv0547c	0	1	0	0	0
cysG	Rv0679c	0	1	0	0	0
cysG	Rv0737	0	1	0	0	0
cysG	Rv0775	0	1	0	0	0
cysG	Rv0926c	0	1	0	0	0
cysG	bpoC	0	1	0	0	0
cysG	gpdA1	0	1	0	0	0
cysG	menB	0	1	0	0	0
cysG	mmsA	0	1	0	0	0
cysG	sigL	0	1	0	0	0
dcd	Rv0328	0	1	0	0	0
dcd	Rv0370c	0	1	0	0	0
dcd	Rv0383c	0	1	0	0	0
dcd	Rv0481c	0	1	0	0	0
dcd	Rv0487	0	1	0	0	0
dcd	Rv0496	0	1	0	0	0
dcd	Rv0518	0	1	0	0	0
dcd	Rv0526	0	1	0	0	0
dcd	Rv0543c	0	1	0	0	0
dcd	Rv0559c	0	1	0	0	0
dcd	Rv0588	0	1	0	0	0
dcd	Rv0680c	0	1	0	0	0
dcd	Rv0681	0	1	0	0	0
dcd	Rv0691c	0	1	0	0	0
dcd	hspR	0	1	0	0	0
dcd	mce2F	0	1	0	0	0
dcd	mkl	0	1	0	0	0
dcd	mmpS1	0	1	0	0	0
dcd	mmpS2	0	1	0	0	0
dcd	mmpS4	0	1	0	0	0
dcd	mmpS5	0	1	0	0	0
dcd	ndhA	0	1	0	0	0
dcd	rplC	0	1	0	0	0
dcd	rplN	0	1	0	0	0
dcd	rpmC	0	1	0	0	0
def	Rv0504c	0	1	0	0	0
def	Rv0696	0	1	0	0	0
def	Rv0948c	0	1	0	0	0
def	Rv0968	0	1	0	0	0
def	end	0	1	0	0	0
def	psd	0	1	0	0	0
def	rplD	0	1	0	0	0
def	rplV	0	1	0	0	0
def	rpoC	0	1	0	0	0
deoC	Rv0502	0	1	0	0	0
deoC	Rv0569	0	1	0	0	0
deoC	Rv0689c	0	1	0	0	0
deoC	Rv0792c	0	1	0	0	0
deoC	Rv0852	0	1	0	0	0
deoC	ccsA	0	1	0	0	0
deoC	galE1	0	1	0	0	0
deoC	hemL	0	1	0	0	0
deoC	mce2R	0	1	0	0	0
deoC	murB	0	1	0	0	0
deoC	pepD	0	1	0	0	0
deoC	prrB	0	1	0	0	0
deoC	vapB30	0	1	0	0	0
dnaA	Rv0064	0	1	0	0	0
dnaA	Rv0364	0	1	0	0	0
dnaA	Rv0504c	0	1	0	0	0
dnaA	Rv0696	0	1	0	0	0
dnaA	Rv0948c	0	1	0	0	0
dnaA	Rv0968	0	1	0	0	0
dnaA	def	0	1	0	0	0
dnaA	end	0	1	0	0	0
dnaA	fadD30	0	1	0	0	0
dnaA	htdX	0	1	0	0	0
dnaA	pknG	0	1	0	0	0
dnaA	psd	0	1	0	0	0
dnaA	rodA	0	1	0	0	0
dnaA	rplD	0	1	0	0	0
dnaA	rplV	0	1	0	0	0
dnaA	rpoC	0	1	0	0	0
dnaA	sdaA	0	1	0	0	0
dnaA	thiD	0	1	0	0	0
dnaA	thiE	0	1	0	0	0
dnaA	thiG	0	1	0	0	0
dnaA	thiO	0	1	0	0	0
dnaB	Rv0072	0	1	0	0	0
dnaB	Rv0083	0	1	0	0	0
dnaB	Rv0121c	0	1	0	0	0
dnaB	Rv0133	0	1	0	0	0
dnaB	Rv0141c	0	1	0	0	0
dnaB	Rv0143c	0	1	0	0	0
dnaB	Rv0145	0	1	0	0	0
dnaB	Rv0146	0	1	0	0	0
dnaB	Rv0147	0	1	0	0	0
dnaB	Rv0148	0	1	0	0	0
dnaB	Rv0161	0	1	0	0	0
dnaB	Rv0176	0	1	0	0	0
dnaB	Rv0183	0	1	0	0	0
dnaB	Rv0184	0	1	0	0	0
dnaB	Rv0185	0	1	0	0	0
dnaB	Rv0199	0	1	0	0	0
dnaB	Rv0200	0	1	0	0	0
dnaB	Rv0201c	0	1	0	0	0
dnaB	Rv0204c	0	1	0	0	0
dnaB	Rv0207c	0	1	0	0	0
dnaB	Rv0216	0	1	0	0	0
dnaB	Rv0219	0	1	0	0	0
dnaB	Rv0221	0	1	0	0	0
dnaB	Rv0223c	0	1	0	0	0
dnaB	Rv0224c	0	1	0	0	0
dnaB	Rv0225	0	1	0	0	0
dnaB	Rv0232	0	1	0	0	0
dnaB	Rv0247c	0	1	0	0	0
dnaB	Rv0248c	0	1	0	0	0
dnaB	Rv0263c	0	1	0	0	0
dnaB	Rv0273c	0	1	0	0	0
dnaB	Rv0276	0	1	0	0	0
dnaB	Rv0281	0	1	0	0	0
dnaB	Rv0293c	0	1	0	0	0
dnaB	Rv0308	0	1	0	0	0
dnaB	Rv0310c	0	1	0	0	0
dnaB	Rv0314c	0	1	0	0	0
dnaB	Rv0333	0	1	0	0	0
dnaB	Rv0340	0	1	0	0	0
dnaB	Rv0369c	0	1	0	0	0
dnaB	Rv0371c	0	1	0	0	0
dnaB	Rv0373c	0	1	0	0	0
dnaB	Rv0377	0	1	0	0	0
dnaB	Rv0380c	0	1	0	0	0
dnaB	Rv0385	0	1	0	0	0
dnaB	Rv0398c	0	1	0	0	0
dnaB	Rv0420c	0	1	0	0	0
dnaB	Rv0421c	0	1	0	0	0
dnaB	Rv0434	0	1	0	0	0
dnaB	Rv0435c	0	1	0	0	0
dnaB	Rv0448c	0	1	0	0	0
dnaB	Rv0458	0	1	0	0	0
dnaB	Rv0459	0	1	0	0	0
dnaB	Rv0460	0	1	0	0	0
dnaB	Rv0461	0	1	0	0	0
dnaB	Rv0463	0	1	0	0	0
dnaB	Rv0472c	0	1	0	0	0
dnaB	Rv0477	0	1	0	0	0
dnaB	Rv0479c	0	1	0	0	0
dnaB	Rv0480c	0	1	0	0	0
dnaB	Rv0484c	0	1	0	0	0
dnaB	Rv0497	0	1	0	0	0
dnaB	Rv0516c	0	1	0	0	0
dnaB	Rv0525	0	1	0	0	0
dnaB	Rv0535	0	1	0	0	0
dnaB	Rv0541c	0	1	0	0	0
dnaB	Rv0566c	0	1	0	0	0
dnaB	Rv0575c	0	1	0	0	0
dnaB	Rv0576	0	1	0	0	0
dnaB	Rv0580c	0	1	0	0	0
dnaB	Rv0600c	0	1	0	0	0
dnaB	Rv0658c	0	1	0	0	0
dnaB	Rv0669c	0	1	0	0	0
dnaB	Rv0686	0	1	0	0	0
dnaB	Rv0695	0	1	0	0	0
dnaB	Rv0697	0	1	0	0	0
dnaB	Rv0712	0	1	0	0	0
dnaB	Rv0713	0	1	0	0	0
dnaB	Rv0725c	0	1	0	0	0
dnaB	Rv0726c	0	1	0	0	0
dnaB	Rv0731c	0	1	0	0	0
dnaB	Rv0738	0	1	0	0	0
dnaB	Rv0756c	0	1	0	0	0
dnaB	Rv0791c	0	1	0	0	0
dnaB	Rv0825c	0	1	0	0	0
dnaB	Rv0830	0	1	0	0	0
dnaB	Rv0877	0	1	0	0	0
dnaB	Rv0893c	0	1	0	0	0
dnaB	Rv0909	0	1	0	0	0
dnaB	Rv0958	0	1	0	0	0
dnaB	Rv0965c	0	1	0	0	0
dnaB	aac	0	1	0	0	0
dnaB	accA2	0	1	0	0	0
dnaB	ackA	0	1	0	0	0
dnaB	atsA	0	1	0	0	0
dnaB	cyp135A1	0	1	0	0	0
dnaB	cyp135B1	0	1	0	0	0
dnaB	eccA3	0	1	0	0	0
dnaB	eccC3	0	1	0	0	0
dnaB	eccD3	0	1	0	0	0
dnaB	echA2	0	1	0	0	0
dnaB	echA3	0	1	0	0	0
dnaB	echA4	0	1	0	0	0
dnaB	ephF	0	1	0	0	0
dnaB	esxG	0	1	0	0	0
dnaB	fabG4	0	1	0	0	0
dnaB	fadD2	0	1	0	0	0
dnaB	fadD8	0	1	0	0	0
dnaB	fadE6	0	1	0	0	0
dnaB	fucA	0	1	0	0	0
dnaB	galK	0	1	0	0	0
dnaB	grcC1	0	1	0	0	0
dnaB	grcC2	0	1	0	0	0
dnaB	hbhA	0	1	0	0	0
dnaB	hemC	0	1	0	0	0
dnaB	htpX	0	1	0	0	0
dnaB	hycE	0	1	0	0	0
dnaB	hycP	0	1	0	0	0
dnaB	icd2	0	1	0	0	0
dnaB	kmtR	0	1	0	0	0
dnaB	lpqN	0	1	0	0	0
dnaB	lpqP	0	1	0	0	0
dnaB	mak	0	1	0	0	0
dnaB	mce1C	0	1	0	0	0
dnaB	mce1D	0	1	0	0	0
dnaB	mce2C	0	1	0	0	0
dnaB	mce2D	0	1	0	0	0
dnaB	mgtA	0	1	0	0	0
dnaB	mmpL11	0	1	0	0	0
dnaB	mmpL3	0	1	0	0	0
dnaB	mmsB	0	1	0	0	0
dnaB	moaE2	0	1	0	0	0
dnaB	mtn	0	1	0	0	0
dnaB	mutT3	0	1	0	0	0
dnaB	nirD	0	1	0	0	0
dnaB	nusG	0	1	0	0	0
dnaB	php	0	1	0	0	0
dnaB	pta	0	1	0	0	0
dnaB	ptbB	0	1	0	0	0
dnaB	rpoB	0	1	0	0	0
dnaB	rskA	0	1	0	0	0
dnaB	senX3	0	1	0	0	0
dnaB	sigK	0	1	0	0	0
dnaB	tam	0	1	0	0	0
dnaB	thiC	0	1	0	0	0
dnaB	zmp1	0	1	0	0	0
dnaK	Rv0367c	0	1	0	0	0
dnaK	Rv0372c	0	1	0	0	0
dnaK	Rv0374c	0	1	0	0	0
dnaK	Rv0433	0	1	0	0	0
dnaK	Rv0502	0	1	0	0	0
dnaK	Rv0569	0	1	0	0	0
dnaK	Rv0689c	0	1	0	0	0
dnaK	Rv0792c	0	1	0	0	0
dnaK	Rv0852	0	1	0	0	0
dnaK	Rv0890c	0	0	0	1	0
dnaK	ccsA	0	1	0	0	0
dnaK	deoC	0	1	0	0	0
dnaK	galE1	0	1	0	0	0
dnaK	groEL2	0	0	0	0	1
dnaK	grpE	1	1	0	0	0
dnaK	hemL	0	1	0	0	0
dnaK	mce2R	0	1	0	0	0
dnaK	murB	0	1	0	0	0
dnaK	pepD	0	1	0	0	0
dnaK	prrB	0	1	0	0	0
dnaK	purT	0	1	0	0	0
dnaK	vapB30	0	1	0	0	0
dnaN	Rv0039c	0	1	0	0	0
dnaN	Rv0078	0	1	0	0	0
dnaN	Rv0401	0	1	0	0	0
dnaN	Rv0730	0	1	0	0	0
dnaN	Rv0991c	0	1	0	0	0
dnaN	clpB	0	1	0	0	0
dnaN	hadB	0	1	0	0	0
dnaN	mscL	0	1	0	0	0
dnaN	narL	0	1	0	0	0
dnaN	purA	0	1	0	0	0
dnaN	recF	1	0	0	0	0
dnaN	regX3	0	1	0	0	0
dnaN	rplB	0	1	0	0	0
dnaN	rpmD	0	1	0	0	0
dnaN	rpsL	0	1	0	0	0
dnaN	tcrA	0	1	0	0	0
eccA3	Rv0293c	0	1	0	0	0
eccA3	Rv0308	0	1	0	0	0
eccA3	Rv0310c	0	1	0	0	0
eccA3	Rv0314c	0	1	0	0	0
eccA3	Rv0333	0	1	0	0	0
eccA3	Rv0340	0	1	0	0	0
eccA3	Rv0369c	0	1	0	0	0
eccA3	Rv0371c	0	1	0	0	0
eccA3	Rv0373c	0	1	0	0	0
eccA3	Rv0377	0	1	0	0	0
eccA3	Rv0380c	0	1	0	0	0
eccA3	Rv0385	0	1	0	0	0
eccA3	Rv0398c	0	1	0	0	0
eccA3	Rv0420c	0	1	0	0	0
eccA3	Rv0421c	0	1	0	0	0
eccA3	Rv0434	0	1	0	0	0
eccA3	Rv0435c	0	1	0	0	0
eccA3	Rv0448c	0	1	0	0	0
eccA3	Rv0458	0	1	0	0	0
eccA3	Rv0459	0	1	0	0	0
eccA3	Rv0460	0	1	0	0	0
eccA3	Rv0461	0	1	0	0	0
eccA3	Rv0463	0	1	0	0	0
eccA3	Rv0472c	0	1	0	0	0
eccA3	Rv0477	0	1	0	0	0
eccA3	Rv0479c	0	1	0	0	0
eccA3	Rv0480c	0	1	0	0	0
eccA3	Rv0484c	0	1	0	0	0
eccA3	Rv0497	0	1	0	0	0
eccA3	Rv0516c	0	1	0	0	0
eccA3	Rv0525	0	1	0	0	0
eccA3	Rv0535	0	1	0	0	0
eccA3	Rv0541c	0	1	0	0	0
eccA3	Rv0566c	0	1	0	0	0
eccA3	Rv0575c	0	1	0	0	0
eccA3	Rv0576	0	1	0	0	0
eccA3	Rv0580c	0	1	0	0	0
eccA3	Rv0600c	0	1	0	0	0
eccA3	Rv0658c	0	1	0	0	0
eccA3	Rv0669c	0	1	0	0	0
eccA3	Rv0686	0	1	0	0	0
eccA3	Rv0695	0	1	0	0	0
eccA3	Rv0697	0	1	0	0	0
eccA3	Rv0712	0	1	0	0	0
eccA3	Rv0713	0	1	0	0	0
eccA3	Rv0725c	0	1	0	0	0
eccA3	Rv0726c	0	1	0	0	0
eccA3	Rv0731c	0	1	0	0	0
eccA3	Rv0738	0	1	0	0	0
eccA3	Rv0756c	0	1	0	0	0
eccA3	Rv0791c	0	1	0	0	0
eccA3	Rv0825c	0	1	0	0	0
eccA3	Rv0830	0	1	0	0	0
eccA3	Rv0877	0	1	0	0	0
eccA3	Rv0893c	0	1	0	0	0
eccA3	Rv0909	0	1	0	0	0
eccA3	Rv0958	0	1	0	0	0
eccA3	Rv0965c	0	1	0	0	0
eccA3	accA2	0	1	0	0	0
eccA3	ackA	0	1	0	0	0
eccA3	atsA	0	1	0	0	0
eccA3	cyp135A1	0	1	0	0	0
eccA3	cyp135B1	0	1	0	0	0
eccA3	eccC3	0	1	0	0	0
eccA3	eccD3	0	1	0	0	0
eccA3	echA2	0	1	0	0	0
eccA3	echA3	0	1	0	0	0
eccA3	echA4	0	1	0	0	0
eccA3	esxG	0	1	0	0	0
eccA3	fadD8	0	1	0	0	0
eccA3	fucA	0	1	0	0	0
eccA3	galK	0	1	0	0	0
eccA3	grcC1	0	1	0	0	0
eccA3	grcC2	0	1	0	0	0
eccA3	hbhA	0	1	0	0	0
eccA3	hemC	0	1	0	0	0
eccA3	htpX	0	1	0	0	0
eccA3	kmtR	0	1	0	0	0
eccA3	lpqN	0	1	0	0	0
eccA3	lpqP	0	1	0	0	0
eccA3	mce2C	0	1	0	0	0
eccA3	mce2D	0	1	0	0	0
eccA3	mgtA	0	1	0	0	0
eccA3	mmsB	0	1	0	0	0
eccA3	moaE2	0	1	0	0	0
eccA3	mutT3	0	1	0	0	0
eccA3	nusG	0	1	0	0	0
eccA3	pta	0	1	0	0	0
eccA3	rpoB	0	1	0	0	0
eccA3	rskA	0	1	0	0	0
eccA3	senX3	0	1	0	0	0
eccA3	sigK	0	1	0	0	0
eccA3	tam	0	1	0	0	0
eccA3	thiC	0	1	0	0	0
eccC3	Rv0293c	0	1	0	0	0
eccC3	Rv0308	0	1	0	0	0
eccC3	Rv0310c	0	1	0	0	0
eccC3	Rv0314c	0	1	0	0	0
eccC3	Rv0333	0	1	0	0	0
eccC3	Rv0340	0	1	0	0	0
eccC3	Rv0369c	0	1	0	0	0
eccC3	Rv0371c	0	1	0	0	0
eccC3	Rv0373c	0	1	0	0	0
eccC3	Rv0377	0	1	0	0	0
eccC3	Rv0380c	0	1	0	0	0
eccC3	Rv0385	0	1	0	0	0
eccC3	Rv0398c	0	1	0	0	0
eccC3	Rv0420c	0	1	0	0	0
eccC3	Rv0421c	0	1	0	0	0
eccC3	Rv0434	0	1	0	0	0
eccC3	Rv0435c	0	1	0	0	0
eccC3	Rv0448c	0	1	0	0	0
eccC3	Rv0458	0	1	0	0	0
eccC3	Rv0459	0	1	0	0	0
eccC3	Rv0460	0	1	0	0	0
eccC3	Rv0461	0	1	0	0	0
eccC3	Rv0463	0	1	0	0	0
eccC3	Rv0472c	0	1	0	0	0
eccC3	Rv0477	0	1	0	0	0
eccC3	Rv0479c	0	1	0	0	0
eccC3	Rv0480c	0	1	0	0	0
eccC3	Rv0484c	0	1	0	0	0
eccC3	Rv0497	0	1	0	0	0
eccC3	Rv0516c	0	1	0	0	0
eccC3	Rv0525	0	1	0	0	0
eccC3	Rv0535	0	1	0	0	0
eccC3	Rv0541c	0	1	0	0	0
eccC3	Rv0566c	0	1	0	0	0
eccC3	Rv0575c	0	1	0	0	0
eccC3	Rv0576	0	1	0	0	0
eccC3	Rv0580c	0	1	0	0	0
eccC3	Rv0600c	0	1	0	0	0
eccC3	Rv0658c	0	1	0	0	0
eccC3	Rv0669c	0	1	0	0	0
eccC3	Rv0686	0	1	0	0	0
eccC3	Rv0695	0	1	0	0	0
eccC3	Rv0697	0	1	0	0	0
eccC3	Rv0712	0	1	0	0	0
eccC3	Rv0713	0	1	0	0	0
eccC3	Rv0725c	0	1	0	0	0
eccC3	Rv0726c	0	1	0	0	0
eccC3	Rv0731c	0	1	0	0	0
eccC3	Rv0738	0	1	0	0	0
eccC3	Rv0756c	0	1	0	0	0
eccC3	Rv0791c	0	1	0	0	0
eccC3	Rv0825c	0	1	0	0	0
eccC3	Rv0830	0	1	0	0	0
eccC3	Rv0877	0	1	0	0	0
eccC3	Rv0893c	0	1	0	0	0
eccC3	Rv0909	0	1	0	0	0
eccC3	Rv0958	0	1	0	0	0
eccC3	Rv0965c	0	1	0	0	0
eccC3	accA2	0	1	0	0	0
eccC3	ackA	0	1	0	0	0
eccC3	atsA	0	1	0	0	0
eccC3	cyp135A1	0	1	0	0	0
eccC3	cyp135B1	0	1	0	0	0
eccC3	eccD3	0	1	0	0	0
eccC3	echA2	0	1	0	0	0
eccC3	echA3	0	1	0	0	0
eccC3	echA4	0	1	0	0	0
eccC3	esxG	0	1	0	0	0
eccC3	fadD8	0	1	0	0	0
eccC3	fucA	0	1	0	0	0
eccC3	galK	0	1	0	0	0
eccC3	grcC1	0	1	0	0	0
eccC3	grcC2	0	1	0	0	0
eccC3	hbhA	0	1	0	0	0
eccC3	hemC	0	1	0	0	0
eccC3	htpX	0	1	0	0	0
eccC3	kmtR	0	1	0	0	0
eccC3	lpqN	0	1	0	0	0
eccC3	lpqP	0	1	0	0	0
eccC3	mce2C	0	1	0	0	0
eccC3	mce2D	0	1	0	0	0
eccC3	mgtA	0	1	0	0	0
eccC3	mmsB	0	1	0	0	0
eccC3	moaE2	0	1	0	0	0
eccC3	mutT3	0	1	0	0	0
eccC3	nusG	0	1	0	0	0
eccC3	pta	0	1	0	0	0
eccC3	rpoB	0	1	0	0	0
eccC3	rskA	0	1	0	0	0
eccC3	senX3	0	1	0	0	0
eccC3	sigK	0	1	0	0	0
eccC3	tam	0	1	0	0	0
eccC3	thiC	0	1	0	0	0
eccD3	Rv0293c	0	1	0	0	0
eccD3	Rv0308	0	1	0	0	0
eccD3	Rv0310c	0	1	0	0	0
eccD3	Rv0314c	0	1	0	0	0
eccD3	Rv0333	0	1	0	0	0
eccD3	Rv0340	0	1	0	0	0
eccD3	Rv0369c	0	1	0	0	0
eccD3	Rv0371c	0	1	0	0	0
eccD3	Rv0373c	0	1	0	0	0
eccD3	Rv0377	0	1	0	0	0
eccD3	Rv0380c	0	1	0	0	0
eccD3	Rv0385	0	1	0	0	0
eccD3	Rv0398c	0	1	0	0	0
eccD3	Rv0420c	0	1	0	0	0
eccD3	Rv0421c	0	1	0	0	0
eccD3	Rv0434	0	1	0	0	0
eccD3	Rv0435c	0	1	0	0	0
eccD3	Rv0448c	0	1	0	0	0
eccD3	Rv0458	0	1	0	0	0
eccD3	Rv0459	0	1	0	0	0
eccD3	Rv0460	0	1	0	0	0
eccD3	Rv0461	0	1	0	0	0
eccD3	Rv0463	0	1	0	0	0
eccD3	Rv0472c	0	1	0	0	0
eccD3	Rv0477	0	1	0	0	0
eccD3	Rv0479c	0	1	0	0	0
eccD3	Rv0480c	0	1	0	0	0
eccD3	Rv0484c	0	1	0	0	0
eccD3	Rv0497	0	1	0	0	0
